Img,Image_Set,Memorability_Score,Num_Ratings,Mean_Valence,Mean_Arousal
Bar 1.jpg,,0.755421687,52,5.711538462,4.653846154
Bar 2.jpg,,0.73134119,52,5.615384615,4.788461538
bbb8bd08c0620e9fa7d1a1312c5d486b.jpg,Places,0.585957447,52,5,3.769230769
bc35ab70a63de30e61cd1487569037ff.jpg,Places,0.726691729,48,4.833333333,3.6875
bd2216b367dbf187b54b9bd2be31be93.jpg,Places,0.692207792,45,2.711111111,3.288888889
Beach 2.jpg,,0.65324745,45,8.422222222,6.911111111
bf1c43d5e02fccb566b70175d2ff6d1f.jpg,Places,0.717267552,45,6.288888889,5.466666667
Bridge 1.jpg,,0.704124579,45,7.577777778,5.622222222
Building 2.jpg,,0.74665304,45,6.111111111,5.466666667
c012c28cc4d4db4f20c9a57fdd3ef690.jpg,Places,0.69806338,45,4.755555556,3.844444444
c0c8f05d4e4459f5cde9421d6caceba3.jpg,Places,0.623152709,45,4.088888889,3.688888889
c22c849bf3a2eb9c47904abc83a7b181.jpg,Places,0.627250769,50,5.58,3.92
c4dc993ac6429076c86e372fa818705b.jpg,Places,0.760297002,45,4.688888889,4.555555556
c4e9f171f63358ea0a1ce006226883f0.jpg,Places,0.6816369,45,5.288888889,3.933333333
c55c55359d44aae1d05792430170aafe.jpg,Places,0.657644824,45,4.155555556,3.733333333
c648ba549cd6ebecdfba6f6998579cdc.jpg,Places,0.754560531,50,5.28,5.68
c71dcf7bdd9c98bf79ccbe7dda4e6a97.jpg,Places,0.694730557,45,7.044444444,6.177777778
c7b5151575abc3d205e187dc5155bf20.jpg,Places,0.751928137,50,3.76,3.42
c810b0e43652c02fd0baa1fea6dc3d30.jpg,Places,0.75617284,45,4.155555556,3.177777778
c9b37e0251acb3852cfa984af9422718.jpg,Places,0.535389553,45,6.111111111,4.466666667
Camping 10.jpg,,0.7063065,45,6.088888889,5.8
Car crash 1.jpg,,0.765710045,45,1.822222222,6.111111111
Car race 1.jpg,,0.794430089,45,4.444444444,4.555555556
Car race 2.jpg,,0.767829713,45,4.266666667,4.4
ccffa36581808a0f8ac1dbc98ffac6d4.jpg,Places,0.794675992,50,3.94,4.26
cda1396fccd74c472d7c287ffd2d3178.jpg,Places,0.703703704,55,4.036363636,2.981818182
ce4298cacb4018d8db1be3961f95b8d8.jpg,Places,0.60840708,45,5.2,4.222222222
ce7b6f5fcab079f0d45ef218debc808c.jpg,Places,0.627619048,45,3.244444444,2.8
Cemetery 1.jpg,,0.716969697,45,4.377777778,5.555555556
Cemetery 4.jpg,,0.732767762,45,3.333333333,5.466666667
d4ecbe7df2fa624c4a89e7c3efd33ce3.jpg,Places,0.686687307,45,5.822222222,5.044444444
d59988771c3a6861f4c4d6132a45738d.jpg,Places,0.468147282,45,3.866666667,3.177777778
d5b5180e8720bf487dc9154b77cb6821.jpg,Places,0.54469697,45,6.133333333,3.711111111
d8f1bd0679a210b6b43880a48c128c94.jpg,Places,0.669851821,45,3.711111111,2.822222222
d973404fde2b9eb2cd2fe6ede0b9509e.jpg,Places,0.811529933,45,4.711111111,3.933333333
dda7c54d92c7279ad21757f349c7cb59.jpg,Places,0.669795461,45,3.333333333,3.311111111
Desert 1.jpg,,0.639809445,45,4.533333333,4.622222222
Destruction 2.jpg,,0.648004765,45,1.644444444,7.2
df60bae8cbd8cace28914a121d5db727.jpg,Places,0.557136027,45,6.444444444,4.644444444
Dirt 2.jpg,,0.607152645,45,6.022222222,4.911111111
Dock 1.jpg,,0.689644655,45,6.955555556,5.155555556
e131bb85539b5be9c8490e90b501656a.jpg,Places,0.69047619,45,2.911111111,3.666666667
e2e9502e653207ab70b07c15101c5c90.jpg,Places,0.650406504,48,5.375,4.3125
e3cf3724b9ff964d61ed9ffb3153ba07.jpg,Places,0.795492958,45,4.466666667,4.222222222
e3d45b63373ad9031cb579c0db267bd0.jpg,Places,0.694393382,45,5.4,4.555555556
ec4c36d347e615b04c97b3f24fbbe4c6.jpg,Places,0.703580097,48,4.208333333,3.458333333
ee3df2176491fadf8b9c71b8da833541.jpg,Places,0.586190918,45,3.955555556,3.2
ee8e82ed0b285dfde6cca72cef76a676.jpg,Places,0.674242424,45,5.044444444,3.6
Explosion 1.jpg,,0.849151477,45,3.155555556,6.688888889
Explosion 2.jpg,,0.776103896,45,2.666666667,7.311111111
f080b1874e2dc5a914391c3b16e2877f.jpg,Places,0.690193864,45,3.022222222,3.622222222
f209b8b4566de78c7f9bf8ca98846534.jpg,Places,0.70869033,45,2.577777778,3.866666667
f2b790b64d553c26483b7a5ac6250402.jpg,Places,0.633825944,45,6.4,5.333333333
f3d4756e80adf359a1c68de73ddc89a3.jpg,Places,0.653004777,45,4.822222222,3.844444444
f5ec9405fa316470da4c564c25fd5bec.jpg,Places,0.71719457,45,3.555555556,3.666666667
f8d0e2b556c983221f680fe311a7169d.jpg,Places,0.724796145,45,4.111111111,3.155555556
f96a5e1d7f9bf2b47d481848ba5a0e84.jpg,Places,0.548888889,50,4.34,3.3
f9a352a65940627eb676a24a0b613ba8.jpg,Places,0.597381342,48,3.4375,4.520833333
fa78adc152c52a2e6d89911fdf147a02.jpg,Places,0.772104608,45,7.111111111,4.8
fc7354a0bbef269140ce76bff20aa450.jpg,Places,0.655705996,45,6.044444444,4.066666667
fcc14e121a69e0f770aa11d81f3f252d.jpg,Places,0.615384615,45,7.155555556,5.911111111
fdac886d92063f43a5d74170cf6c8439.jpg,Places,0.727117923,45,6.8,4.888888889
fdb47bbf9620a5c8cacadc5cb6ee9e10.jpg,Places,0.560775613,44,5.681818182,3.75
fdba06ca0c1cd11d6ee0d98573e406e8.jpg,Places,0.472153209,44,6.477272727,3.954545455
fdbc78acd066bcb6e19c6cff0fa8f998.jpg,Places,0.590715328,44,4.636363636,3.5
fdbd3a714f0c4fe61c9cbe5a481ead5f.jpg,Places,0.481283422,44,3.386363636,2.863636364
fdc81d983bdaae0ee1a29ed59c432f71.jpg,Places,0.653432282,40,6.4,4.9
fdc9e62b6263dadd11d44260bb730622.jpg,Places,0.63001807,44,2.659090909,4.090909091
fdca2e3d40551f708df879c689a10bce.jpg,Places,0.623222516,40,3.75,3.85
fdd27cc0a8845d0684f9195c323d4b30.jpg,Places,0.619361936,40,4.05,4
fdd4060c0d7bd6109ed71def86cf1ef3.jpg,Places,0.46513124,40,4.4,4.45
fdd4e30b0b1221015ef606488e2dfa47.jpg,Places,0.532142857,40,4.7,4.4
fdd57d9f06ece33c6a6d6f38dfe77684.jpg,Places,0.533768315,40,5.225,3.9
fdda6cc29804708ad31e75527cd76e9c.jpg,Places,0.644268775,40,5.575,4.525
fddaf473f2ead15f3a812051a379fb26.jpg,Places,0.502693966,40,4.875,4.125
fde00b03bd2d502f8c332e7e38b462db.jpg,Places,0.612758694,40,5.025,3.15
fde012ce438a27c70a4a07c1ecb7ea7b.jpg,Places,0.707647059,40,5.325,4.55
fde1832ad64ad2101e5e387e3143908f.jpg,Places,0.564004914,40,5.5,4.625
fde41f8a2e6a3eda0bf51e766243ad14.jpg,Places,0.559464582,40,3.575,4.225
fde5736d346afa70585fdc64dace1fdf.jpg,Places,0.733170678,40,3.1,4
fdf0fa785be5db657cacae60f9aef489.jpg,Places,0.615964149,40,4.375,4.125
fdf141341272f2fe0bb0941ce95e772e.jpg,Places,0.669565217,40,5.4,4.775
fdf1ad1e3e138c6f01a18ffa41e22238.jpg,Places,0.717948718,40,5.4,4.025
fdf2fc3da9fb502ef8162e23865739b5.jpg,Places,0.719444444,40,4.075,4.175
fdfafa60d3368a4791964fe6c16e2cba.jpg,Places,0.654354207,40,6.775,4.775
fdfca37959eee6869b01efa06724510f.jpg,Places,0.573497749,40,5.05,3.975
fe005f49f1de99213a56bc2360f5db23.jpg,Places,0.561758668,40,4.075,3.75
fe008d327e26279951e9b863aa0a010e.jpg,Places,0.612951656,40,4.425,4.275
fe00f1d3b66c4c6e3c441b9c5c929391.jpg,Places,0.707462503,40,4.125,3.775
fe01aa3d784ae71cb1cab05314828def.jpg,Places,0.589748122,40,6.45,5.1
fe05bcff562f480c546995c681444a88.jpg,Places,0.698970476,40,4.275,3.6
fe062f9728b7e01cf4d309fef5f05a9c.jpg,Places,0.566307501,40,3.625,3.675
fe0d44278af08e5d030e12f986184f2b.jpg,Places,0.734526084,40,5.9,4.1
fe0f3b9fd72c1ade8a3b159f96c0ff7d.jpg,Places,0.627070263,40,5.375,4.075
fe10af56247c460794ccb0fdb4f10a06.jpg,Places,0.714321608,40,5.8,3.8
fe12a81ec4f462dba63c63d1af8cbd3e.jpg,Places,0.637958533,40,6.075,4.35
fe1371faeef18706d37a45dac860fedb.jpg,Places,0.715439807,40,6.725,5.725
fe20fb1d85b9e167448d8579e2dc9afa.jpg,Places,0.69629156,40,2.825,3.85
fe25ff4825132970ac366436a7ac7f52.jpg,Places,0.594487241,40,6.7,5.425
fe2bb60c046b47e6a590fbd51eaaef76.jpg,Places,0.610714286,40,5.2,3.725
fe311329a304ffd9358dc8999a64086e.jpg,Places,0.639640987,40,5.875,4.575
fe31b8e64c7a433543f0dff2157f5de1.jpg,Places,0.660493827,40,3.2,4.925
fe3637013bb2ca277b1722b0cd5ccc5d.jpg,Places,0.676160991,40,4.55,4.275
fe468ad519df28364c824834d2e6b684.jpg,Places,0.564681296,40,4.75,3.625
fe46f8d490701b8ef2844670d86bc820.jpg,Places,0.541005291,40,5.35,3.975
fe4bff713aa8b9f226690cdba7bd8168.jpg,Places,0.559646775,40,6,4.775
fe4c0d3e9d748f67d909ef5458961b7b.jpg,Places,0.676392573,40,2.675,4.6
fe4f2afb90b918a645dc5f9af336049d.jpg,Places,0.542721331,40,3.825,4.15
fe51eaaae616424ee1dc75cdc590c805.jpg,Places,0.546202324,40,6.475,4.7
fe52f439a08905f2eb451a3f1ac144db.jpg,Places,0.640285205,40,3.25,3.85
fe58c84892f6758aae689cc6092a9ecd.jpg,Places,0.742424242,40,5.175,3.775
fe5b2d8193adc023f7cfff596e2b946d.jpg,Places,0.732846767,40,3.825,3.2
fe5be87edb4d3d18d672c6cf015de060.jpg,Places,0.602516502,40,5.725,4.875
fe5bfeaa6f1c94ad359bad0af54b2e0d.jpg,Places,0.602920479,40,5.525,4.15
fe5cffd30c7b41710f86d2368aedc324.jpg,Places,0.686468504,40,4.7,4.175
fe5e73a188c13e29c0d52cc4fd6f28e9.jpg,Places,0.570299145,40,6.175,4.4
fe621bb1913b7105fa49291116b40129.jpg,Places,NA,40,6.95,4.725
fe72718d821af79325bd7f405b581abd.jpg,Places,0.675824742,40,4.275,4.95
fe73bde7bf50f520fad2fa8aa035fe51.jpg,Places,0.60519195,40,6.775,4.75
fe7ce6c5da643ee16e4df1aa1c63ce3f.jpg,Places,0.592001748,40,7.125,5.825
fe89ccf86cfa58f8476012081ede5c45.jpg,Places,0.49533046,40,5.625,4.65
fe8a11cc838003636cbdcb32160e1153.jpg,Places,0.61094182,40,4.275,6.375
fe8e572e704fa1f05f25e51c3c9fd4fa.jpg,Places,0.560159557,40,6.825,5.65
fe8e77abc278dbb12f316e5613a28d62.jpg,Places,0.611515969,40,5.625,4.6
fe94060a38c66b153d74f1033e7e6aa2.jpg,Places,0.566428571,40,4.825,3.85
fe999ccf3dec423cee19f6b8eb2e0ba5.jpg,Places,0.67643934,40,7.05,5.325
fea18953dac5a0b06e045ef63cf457e4.jpg,Places,0.554742389,40,4.675,3.65
fea45e0d5baf7d14a0ffd41ccc18c9f0.jpg,Places,0.612212169,40,6.475,4.525
feae58a7995147513f3b708510b34bde.jpg,Places,0.516372968,40,2.525,4.075
febaf1519c8b4163e7c9aab16770959a.jpg,Places,0.621428571,40,6.95,4.9
febb0efef2bb0d1a6d4ce2f746cd64ea.jpg,Places,0.615538527,40,6.45,5.25
febbb3263f91782510b34af10d869f71.jpg,Places,0.668367347,40,5.875,4.05
fec11dda30431706f5eb888ce3492570.jpg,Places,0.688630932,40,2.6,5.175
fec182c8f186b02e25eb601aaaaf6c6b.jpg,Places,0.501067896,40,5.45,4.875
fec2211aa4477f705a7b7fd5610e2224.jpg,Places,0.425747897,40,5.125,5.025
fec5d1c0b76c188a1ba18f8ff489745d.jpg,Places,0.557755141,40,6.25,4.95
fec7756d48d357270fcfa030a36914be.jpg,Places,0.652362321,40,6.375,4.225
fecc35769dff0f2c19ad0dc2ff4283e8.jpg,Places,0.66096715,40,7.45,5.55
fece45db16f030a46f7e3da9c12c9dbc.jpg,Places,0.723557692,40,6.6,5.475
fed68ff713db60eac84b65889ac38028.jpg,Places,0.635734543,40,4.675,4.325
feda202ca3d6bfd1aeb0da37fdc38a57.jpg,Places,0.70212766,40,5.275,3.6
fedfb2f251bbf5e3aba7c0dc0219eb73.jpg,Places,0.661024433,40,6.15,5.3
fee26e1037ff1b39515cef28239e6eca.jpg,Places,0.438600709,40,5.4,4
fee53c5af6902ac98a31fbd6b92d402d.jpg,Places,0.528194056,40,5.5,3.625
fee66e334d485bff76ba72bb2eff63c2.jpg,Places,0.729166667,40,6.4,4.625
feebb8e8928813d014605bb6670122fa.jpg,Places,0.627224959,40,5.25,4.35
feed37c68b65b98d87dfbded917a2cbf.jpg,Places,0.518518519,40,3.7,3.4
feed528bc121918ffce4f02bd1d6f2f4.jpg,Places,0.646764347,40,5.975,3.925
fef2a7e1927a3b5b95187530d36f7578.jpg,Places,0.688063512,40,6.875,4.875
fef52d08fa721202036106f66f1505ac.jpg,Places,0.560478482,40,3.45,5.575
ff00018550c672a2b4709c655f890477.jpg,Places,0.760946907,42,5.428571429,4.452380952
ff0271319cf154407ab900cd09fed85e.jpg,Places,0.661123228,42,4.642857143,4.595238095
ff04120f137eed22cde90ba3be0f7c12.jpg,Places,0.599960915,42,4.904761905,3.714285714
ff08d7dc5bacb06fdf12fd18421b093b.jpg,Places,0.649209081,42,5.261904762,3.642857143
ff14a197f1041a87f504215f7ada432d.jpg,Places,0.718783069,42,3.119047619,3.928571429
ff15b6b78a535a23938bb6e3a4368882.jpg,Places,0.612204519,42,3.976190476,4.261904762
ff225bd1b288aa4ee588ca11ca102c91.jpg,Places,0.524077869,42,4.119047619,2.952380952
ff28796767d99273def9eb0e6db65953.jpg,Places,0.585233576,42,5.619047619,3.880952381
ff296975cff994a989c6146faba10ef2.jpg,Places,0.527195946,42,5.642857143,3.714285714
ff2f246eafbde79a2dcd72e4fa18923a.jpg,Places,0.471791508,40,3.7,3.4
ff353ccc3514866b992a57472cff8627.jpg,Places,0.506927814,42,4.880952381,3.547619048
ff378d46eed167348823a016aa1e9043.jpg,Places,0.638563856,42,5.428571429,3.738095238
ff41cde42c0ebd0f7bb4faf73b95e696.jpg,Places,0.688901602,42,3.761904762,4.357142857
ff4a6976c6a7903529752e27103a0547.jpg,Places,0.665634675,40,6.55,5.1
ff4befc70c124430a2877242531455f1.jpg,Places,0.663780664,40,3.775,4.225
ff4c377b9537cea0387d911a6595c7c4.jpg,Places,0.607609711,40,5.3,4.85
ff4d01d75d50faf331cafb1b94574410.jpg,Places,0.466886407,40,5.95,4.7
ff510306f34d327e8ec6621901166854.jpg,Places,0.526017029,42,3.738095238,2.69047619
ff52ebec9d07da7fd2f4fc3dd5ab07fa.jpg,Places,0.632482759,42,6.261904762,3.952380952
ff5c6668fd746970aaf54d8d37a53bba.jpg,Places,0.663533835,40,6.275,4.925
ff5efa3f3c7ebb6c1f0e5e8274b1e998.jpg,Places,0.741232927,42,5.119047619,4.380952381
ff5f22bc4d54d621d2cefa6ef6e59af5.jpg,Places,0.520871985,42,6.976190476,6.047619048
ff6289fea569d4cad84cb9f0e492bfa0.jpg,Places,0.691524621,42,3.857142857,2.952380952
ff63b7ec291c70a9709fa1bbaab78152.jpg,Places,0.685853923,42,5.333333333,3.857142857
ff656bce66113851d9c0cd8c9534bcf4.jpg,Places,0.525643167,42,5.238095238,4.095238095
ff69a32d8c32881f234d7df35fffe3db.jpg,Places,0.644656922,42,2.047619048,4.428571429
ff6a78b340d9ad7036df93a7cad6734a.jpg,Places,0.645472837,42,4.071428571,3.380952381
ff6c0343eb49f6b0730243abbfa6d997.jpg,Places,0.478766431,42,4.023809524,3.19047619
ff706d8f01d49bf15e45d7c6c3df226f.jpg,Places,0.639077341,42,3.928571429,2.904761905
ff707ee4de67b0d1c520972dcded99aa.jpg,Places,0.648558838,42,2.285714286,4.404761905
ff7279b0fc8a347bad8ca68136521c56.jpg,Places,0.555957145,42,5.523809524,3.523809524
ff768b31ee7a59941a32e842e205f898.jpg,Places,0.585149997,42,5.595238095,4.595238095
ff775e0aab0fac9ed6f2cda33af71491.jpg,Places,0.64183717,42,5.357142857,3.30952381
ff78877db954ed80e7ee532dcd386e3d.jpg,Places,0.640352601,42,5.904761905,3.5
ff8634e2add5d8de18b970a55d62a5ac.jpg,Places,0.557142857,42,6.452380952,4.5
ff8a0ff1a088141afa63f2de1fb1f323.jpg,Places,0.526507818,42,5.333333333,3.523809524
ff8bff3a0844bc1f8d78481d6ff3a55c.jpg,Places,0.592773075,42,4.285714286,3.452380952
ff8d991d099a9954a31627bb941db4d2.jpg,Places,0.72514112,42,6.452380952,5.523809524
ff967975689f96f4b07168ad87230030.jpg,Places,0.449579832,42,5.428571429,3.547619048
ffacecd7ff2483bae112f8f0e8356a68.jpg,Places,0.479191022,47,5.914893617,3.936170213
ffae6b854145e6d36e5b5e07904bcae3.jpg,Places,0.604157452,47,4.021276596,3.319148936
ffaf7b39304dbee9621d179ea71d3c03.jpg,Places,0.645304456,47,4.978723404,3.382978723
ffb04fb049762daf16684b2a3cc84517.jpg,Places,0.582700175,47,4.723404255,4.893617021
ffb4a2224773cc9402115b14ee95ee01.jpg,Places,0.619262119,47,2.680851064,4.617021277
ffb4b1dca9f9b9551c1f6ddc5542cf78.jpg,Places,0.623449612,47,4.872340426,3.255319149
ffb596e9e47a2eaebdb87ed13fedb509.jpg,Places,0.575702076,58,4.689655172,3.068965517
ffb6386524ab5a89415001700ece2b30.jpg,Places,0.583797155,58,4.017241379,3.551724138
ffb86a0171f03cc3009c50576886df93.jpg,Places,0.669938335,58,3.534482759,3.24137931
ffbde31cbf675ee721e5f3669beb82c7.jpg,Places,0.633142857,58,4.344827586,3.465517241
ffbf67b06880abe66cf01e4026e70732.jpg,Places,0.718495298,58,2.931034483,3.672413793
ffc381d9e3a24898d5b811277ea0c156.jpg,Places,0.693611473,58,5.534482759,4.172413793
ffc5bd4192ad5288d30d9bbf720c3b79.jpg,Places,0.577338129,58,5.75862069,3.913793103
ffcb4a1fcd23dbe53b9a10e0e90ec3ad.jpg,Places,0.475641026,58,4.568965517,3.655172414
ffceddd6954c2444e8f5a8bc32f9fd6e.jpg,Places,0.629573935,58,4.465517241,3.465517241
ffdf620df04da17f68ccd52445f2e6ab.jpg,Places,0.732209918,58,2.724137931,3.327586207
ffe6e2d0b9d52aa9710bdbce6b0c456e.jpg,Places,0.593675889,58,5.965517241,4.844827586
ffea5ae2717cdc3987215e67a226d794.jpg,Places,0.636086475,58,3.517241379,3.586206897
ffef5b6ece3a2dda515e981c7b22d3fd.jpg,Places,0.615774469,58,4.568965517,3.344827586
fff167ffc85ab2ac837930990e8e9937.jpg,Places,0.61942959,58,5.172413793,3.810344828
fff1eee0327dc5e1cc0920c965a196bb.jpg,Places,0.724650409,58,3.103448276,4.017241379
fff1f99a649e3d1cfa2bd2097cae35e9.jpg,Places,0.645962733,58,6.275862069,4.293103448
fff88adebb85162c61c1e3dd4f9b8e0d.jpg,Places,0.548727356,58,5.034482759,4.448275862
fffa1c119e55c2fab45e56dd9a1047fb.jpg,Places,0.639334522,58,3.051724138,2.551724138
Fire 2.jpg,OASIS,0.766223343,64,2.359375,6.453125
Fire 4.jpg,OASIS,0.761672474,64,4.953125,5.546875
Fireworks 1.jpg,OASIS,0.80450811,64,7.265625,6.40625
Fireworks 2.jpg,OASIS,0.722158658,64,7.3125,6.578125
Flood 1.jpg,OASIS,0.717808219,64,1.984375,5.390625
Garbage dump 2.jpg,OASIS,0.74005305,64,1.53125,6.578125
Garbage dump 5.jpg,OASIS,0.657289322,64,1.65625,5.890625
Grass 4.jpg,OASIS,0.694292653,64,5.921875,4.125
Grass 6.jpg,OASIS,0.782352941,64,6.015625,4.765625
Graveyard 3.jpg,OASIS,0.793947037,64,3.390625,5.59375
Graveyard 4.jpg,OASIS,0.704244229,64,3.59375,5.390625
Hallway 1.jpg,OASIS,0.678510638,64,1.90625,5.84375
Jail 1.jpg,OASIS,0.737373737,64,1.890625,6.234375
Jail 3.jpg,OASIS,0.770186335,64,1.9375,5.90625
Lake 1.jpg,OASIS,0.638961039,64,7.796875,6.09375
Lake 11.jpg,OASIS,0.539979757,64,6.984375,5.875
Lake 3.jpg,OASIS,0.613830926,64,7.609375,5.953125
Lava 1.jpg,OASIS,0.75507801,86,4.709302326,5.709302326
Lightning 1.jpg,OASIS,0.764856712,85,5.847058824,5.976470588
Lightning 3.jpg,OASIS,0.780669599,94,6.127659574,6.585106383
Memorial 1.jpg,OASIS,0.721484508,86,4.651162791,5.127906977
Nature 1.jpg,OASIS,0.564077244,84,7.821428571,6.119047619
Nature 2.jpg,OASIS,0.549852586,98,7.040816327,5.520408163
NegHighNonsoc_1.jpg,COMPASS,0.75872093,55,1.545454545,6.454545455
NegHighNonsoc_10.jpg,COMPASS,0.728776371,59,1.491525424,6.576271186
NegHighNonsoc_12.jpg,COMPASS,0.67839945,65,1.784615385,5.738461538
NegHighNonsoc_13.jpg,COMPASS,0.734093319,52,1.884615385,6.384615385
NegHighNonsoc_15.jpg,COMPASS,0.711931444,52,1.826923077,5.884615385
NegHighNonsoc_16.jpg,COMPASS,0.710740265,64,1.84375,5.78125
NegHighNonsoc_18.jpg,COMPASS,0.822766036,64,1.671875,6.46875
NegHighNonsoc_19.jpg,COMPASS,0.790726817,58,1.620689655,6.982758621
NegHighNonsoc_2.jpg,COMPASS,0.779761905,59,2.033898305,6.644067797
NegHighNonsoc_20.jpg,COMPASS,0.732352941,48,1.416666667,7.145833333
NegHighNonsoc_21.jpg,COMPASS,0.735191638,53,2.603773585,5
NegHighNonsoc_22.jpg,COMPASS,0.804562479,63,2.523809524,6.222222222
NegHighNonsoc_23.jpg,COMPASS,0.705453149,65,2.384615385,4.861538462
NegHighNonsoc_25.jpg,COMPASS,0.67983368,52,2.538461538,5.115384615
NegHighNonsoc_9.jpg,COMPASS,0.758792879,62,2.693548387,5
NegMidNonsoc_11.jpg,COMPASS,0.798976608,62,2.032258065,4.709677419
NegMidNonsoc_12.jpg,COMPASS,0.556701031,68,2.102941176,4.867647059
NegMidNonsoc_13.jpg,COMPASS,0.765252938,66,3.227272727,4.757575758
NegMidNonsoc_14.jpg,COMPASS,0.622247318,67,2.208955224,4.955223881
NegMidNonsoc_16.jpg,COMPASS,0.676712329,68,2.279411765,5.367647059
NegMidNonsoc_17.jpg,COMPASS,0.835300502,65,2.876923077,4.492307692
NegMidNonsoc_18.jpg,COMPASS,0.753728252,55,1.636363636,6.072727273
NegMidNonsoc_19.jpg,COMPASS,0.62233677,56,2.178571429,4.767857143
NegMidNonsoc_20.jpg,COMPASS,0.772893773,65,2.507692308,4.107692308
NegMidNonsoc_21.jpg,COMPASS,0.638970349,72,2.652777778,4.444444444
NegMidNonsoc_22.jpg,COMPASS,0.810591202,60,1.933333333,5.866666667
NegMidNonsoc_23.jpg,COMPASS,0.738888889,61,3.606557377,3.639344262
NegMidNonsoc_25.jpg,COMPASS,0.588166029,65,3.030769231,4.046153846
NegMidNonsoc_3.jpg,COMPASS,0.703616637,58,1.879310345,5.982758621
NegMidNonsoc_5.jpg,COMPASS,0.695183446,65,1.984615385,4.830769231
NegMidNonsoc_7.jpg,COMPASS,0.752534941,62,1.967741935,5.693548387
NegMidNonsoc_8.jpg,COMPASS,0.757142857,57,2.964912281,5.035087719
NegMidNonsoc_9.jpg,COMPASS,0.740977444,64,1.71875,6.71875
NeutMidNonsoc_1.jpg,COMPASS,0.606060606,45,3.444444444,3
NeutMidNonsoc_2.jpg,COMPASS,0.756982743,45,5.577777778,3.844444444
NeutMidNonsoc_3.jpg,COMPASS,0.723205258,45,4.155555556,3.777777778
NeutMidNonsoc_4.jpg,COMPASS,0.764566142,45,6.444444444,5.2
NeutMidNonsoc_5.jpg,COMPASS,0.745942636,45,2.444444444,3.066666667
NeutMidNonsoc_6.jpg,COMPASS,0.623028786,45,2.777777778,2.933333333
NeutMidNonsoc_8.jpg,COMPASS,0.645564169,45,5.8,3.555555556
Path 1.jpg,OASIS,0.744889445,45,5.666666667,3.755555556
Plane crash 2.jpg,OASIS,0.697666318,45,2.2,4.844444444
Plane crash 3.jpg,OASIS,0.745967742,45,1.911111111,5.333333333
Pollution 1.jpg,OASIS,0.669210174,45,2.177777778,5.333333333
Power lines 1.jpg,OASIS,0.593366778,68,4.411764706,4.117647059
Skijump 1.jpg,OASIS,0.68962963,68,4.867647059,4.970588235
Sky 1.jpg,OASIS,0.657059757,42,5.476190476,3.5
Skyscraper 1.jpg,OASIS,0.797460966,68,4.558823529,3.617647059
Solar panel 1.jpg,OASIS,0.715277778,68,4.441176471,4.367647059
Street 3.jpg,OASIS,0.651604989,68,6.514705882,5.029411765
Volcano 1.jpg,OASIS,0.626188966,68,4.588235294,5.117647059
Volcano 2.jpg,OASIS,0.717519182,68,3.191176471,6.220588235
Wedding 12.jpg,OASIS,0.720403308,68,5.279411765,3.794117647
Woods 1.jpg,OASIS,0.607343941,68,3.102941176,4.941176471